R.A.,Dec.,Model-predicted confidence,Anomaly score,Flag
191.240925 ,24.771505 ,0.8245 ,0.2135 ,0
174.315369 ,16.856929 ,0.8245 ,0.0907 ,0
8.973164 ,-19.568933 ,0.8244 ,0.0426 ,0
131.740299 ,13.431194 ,0.8244 ,0.1730 ,0
154.812035 ,-2.262635 ,0.8244 ,0.0507 ,0
193.605924 ,38.443149 ,0.8244 ,0.0516 ,0
324.248668 ,-2.333023 ,0.8244 ,0.0906 ,0
20.571654 ,28.798047 ,0.8243 ,0.4898 ,0
305.687932 ,-21.703622 ,0.8243 ,0.5857 ,0
113.069435 ,42.035843 ,0.8243 ,0.1010 ,0
236.623048 ,55.660185 ,0.8243 ,0.0816 ,0
25.796159 ,11.312167 ,0.8243 ,0.2334 ,0
208.695526 ,46.334744 ,0.8243 ,0.0852 ,0
190.299974 ,10.933935 ,0.8242 ,0.0556 ,0
232.835259 ,35.981709 ,0.8242 ,0.2161 ,0
359.257216 ,-10.150653 ,0.8242 ,0.0685 ,0
358.155522 ,32.201339 ,0.8242 ,0.0206 ,0
159.754823 ,4.187366 ,0.8242 ,0.0368 ,0
17.394499 ,7.465399 ,0.8241 ,0.1124 ,0
156.090372 ,4.576442 ,0.8241 ,0.0301 ,0
180.322208 ,31.278025 ,0.8241 ,0.2850 ,0
218.207403 ,0.636966 ,0.8241 ,0.0898 ,0
191.174418 ,6.699587 ,0.8240 ,0.2700 ,0
146.748664 ,-1.706713 ,0.8240 ,0.3303 ,0
348.262458 ,-1.242735 ,0.8240 ,0.2163 ,0
154.849806 ,-1.695391 ,0.8239 ,0.2916 ,0
187.023298 ,59.664323 ,0.8239 ,0.0804 ,0
321.359531 ,10.670123 ,0.8239 ,0.0934 ,0
9.238542 ,-19.419519 ,0.8238 ,0.1935 ,0
119.397436 ,32.348985 ,0.8238 ,0.2026 ,0
224.952181 ,56.677412 ,0.8238 ,0.3181 ,0
205.605253 ,38.688943 ,0.8237 ,0.0645 ,0
180.586850 ,63.121278 ,0.8237 ,0.4804 ,0
240.623481 ,53.349369 ,0.8236 ,0.0956 ,0
285.092626 ,64.826883 ,0.8236 ,0.1102 ,0
200.078000 ,9.044404 ,0.8236 ,0.1219 ,0
177.694932 ,20.634831 ,0.8236 ,0.0275 ,0
220.205851 ,0.574852 ,0.8236 ,0.0266 ,0
228.883741 ,49.620544 ,0.8235 ,0.1548 ,0
130.117501 ,24.389629 ,0.8235 ,0.0803 ,0
162.046013 ,25.646673 ,0.8235 ,0.1018 ,0
128.433476 ,-3.381909 ,0.8235 ,0.1602 ,0
195.793317 ,51.040806 ,0.8234 ,0.0388 ,0
150.936390 ,25.618062 ,0.8234 ,0.0898 ,0
343.476427 ,23.968714 ,0.8234 ,0.1398 ,0
115.887091 ,31.535255 ,0.8234 ,0.2861 ,0
226.275959 ,36.852649 ,0.8233 ,0.0369 ,0
162.041891 ,21.878358 ,0.8233 ,0.0821 ,0
34.472767 ,31.872229 ,0.8233 ,0.2486 ,0
322.190459 ,5.094830 ,0.8233 ,0.0867 ,0
201.852366 ,45.438635 ,0.8233 ,0.6305 ,0
238.378308 ,20.983726 ,0.8232 ,0.3787 ,0
33.843916 ,0.223880 ,0.8232 ,0.0384 ,0
180.657940 ,20.717322 ,0.8232 ,0.1177 ,0
193.496421 ,32.655090 ,0.8232 ,0.1124 ,0
245.854556 ,31.363101 ,0.8232 ,0.0643 ,0
241.273247 ,53.453867 ,0.8232 ,0.0936 ,0
232.066418 ,8.071250 ,0.8232 ,0.0465 ,0
110.596881 ,26.513868 ,0.8232 ,0.0959 ,0
308.156652 ,-13.505658 ,0.8231 ,0.2223 ,0
160.739423 ,13.548578 ,0.8231 ,0.2962 ,0
25.124962 ,14.522894 ,0.8231 ,0.3398 ,0
214.439227 ,7.423821 ,0.8231 ,0.3214 ,0
11.394509 ,-10.987223 ,0.8230 ,0.0865 ,0
201.508222 ,14.525987 ,0.8230 ,0.0577 ,0
329.057742 ,-1.162005 ,0.8229 ,0.3077 ,0
219.800032 ,-3.900902 ,0.8229 ,0.1246 ,0
21.597930 ,31.868218 ,0.8229 ,0.0917 ,0
320.388116 ,-3.296340 ,0.8229 ,0.3681 ,0
241.245174 ,8.453705 ,0.8229 ,0.0647 ,0
134.465150 ,39.610645 ,0.8228 ,0.0597 ,0
237.346503 ,20.048323 ,0.8228 ,0.1443 ,0
132.098317 ,3.388881 ,0.8228 ,0.2247 ,0
211.147948 ,8.991676 ,0.8228 ,0.0784 ,0
328.322994 ,-7.452015 ,0.8228 ,0.0507 ,0
175.830310 ,73.037587 ,0.8227 ,0.2013 ,0
241.085431 ,14.287436 ,0.8227 ,0.0520 ,0
113.921369 ,24.439032 ,0.8227 ,0.2482 ,0
26.367065 ,9.480319 ,0.8227 ,0.1980 ,0
352.792356 ,24.874505 ,0.8227 ,0.0842 ,0
222.285026 ,22.103694 ,0.8226 ,0.1133 ,0
213.323199 ,21.022877 ,0.8226 ,0.1650 ,0
229.590183 ,46.335579 ,0.8226 ,0.0841 ,0
241.078930 ,42.790154 ,0.8226 ,0.1053 ,0
332.477449 ,8.586209 ,0.8225 ,0.0800 ,0
208.857852 ,5.729107 ,0.8225 ,0.3120 ,0
314.946445 ,-7.603767 ,0.8225 ,0.3123 ,0
119.323836 ,31.470153 ,0.8225 ,0.1904 ,0
266.809050 ,44.533022 ,0.8225 ,0.1760 ,0
141.496019 ,26.272620 ,0.8224 ,0.1444 ,0
140.572491 ,9.315509 ,0.8224 ,1.4504 ,0
237.963499 ,22.170999 ,0.8224 ,0.0463 ,0
140.256385 ,52.599443 ,0.8224 ,0.0703 ,0
147.553501 ,11.783457 ,0.8223 ,0.0717 ,0
205.113069 ,6.115460 ,0.8222 ,0.0593 ,0
171.327079 ,45.950963 ,0.8222 ,0.3402 ,0
333.258932 ,3.214746 ,0.8222 ,0.1055 ,0
219.654214 ,30.488354 ,0.8222 ,0.0377 ,0
205.011905 ,53.962206 ,0.8222 ,0.1432 ,0
11.697161 ,39.601116 ,0.8222 ,0.1382 ,0
159.089352 ,16.866653 ,0.8222 ,0.1545 ,0
248.524404 ,47.243698 ,0.8222 ,0.0607 ,0
3.235156 ,16.345917 ,0.8222 ,0.1163 ,0
223.182961 ,18.851978 ,0.8222 ,0.1101 ,0
21.554861 ,16.520501 ,0.8222 ,0.0648 ,0
257.022120 ,33.116396 ,0.8221 ,0.0556 ,0
116.431046 ,17.887559 ,0.8221 ,0.0425 ,0
357.751314 ,39.496673 ,0.8221 ,0.0779 ,0
209.914488 ,33.631469 ,0.8221 ,0.2549 ,0
40.340339 ,-8.645841 ,0.8221 ,0.1450 ,0
150.150274 ,12.918417 ,0.8221 ,0.0473 ,0
320.759519 ,2.193546 ,0.8221 ,0.1495 ,0
174.535845 ,23.396162 ,0.8220 ,0.2532 ,0
16.513209 ,-2.847826 ,0.8220 ,0.0983 ,0
246.236836 ,46.598817 ,0.8220 ,0.1342 ,0
173.790575 ,64.962274 ,0.8220 ,0.1063 ,0
111.317950 ,65.312809 ,0.8220 ,0.0868 ,0
148.502498 ,8.777435 ,0.8219 ,0.0816 ,0
213.940518 ,40.105336 ,0.8219 ,0.3021 ,0
220.095483 ,48.341119 ,0.8219 ,0.0229 ,0
259.777713 ,25.152403 ,0.8218 ,0.2269 ,0
118.178722 ,19.488896 ,0.8218 ,0.0769 ,0
125.651988 ,12.350540 ,0.8218 ,0.2217 ,0
150.488642 ,32.043195 ,0.8218 ,0.1597 ,0
125.114374 ,-6.801159 ,0.8218 ,0.4428 ,0
175.236412 ,14.074213 ,0.8218 ,0.2525 ,0
171.745264 ,55.285271 ,0.8218 ,0.0361 ,0
236.298092 ,51.101541 ,0.8217 ,0.1330 ,0
332.286917 ,20.361028 ,0.8217 ,0.1610 ,0
153.282128 ,36.096404 ,0.8217 ,0.1534 ,0
177.671419 ,30.883017 ,0.8216 ,0.1375 ,0
318.135593 ,20.602950 ,0.8216 ,0.0776 ,0
235.152004 ,28.370405 ,0.8216 ,0.2397 ,0
217.207664 ,17.764471 ,0.8215 ,0.1639 ,0
124.286870 ,24.142139 ,0.8215 ,0.2442 ,0
221.245887 ,40.875351 ,0.8215 ,0.3263 ,0
237.107752 ,19.488365 ,0.8215 ,0.0962 ,0
279.732113 ,40.741816 ,0.8214 ,0.1074 ,0
18.892845 ,-0.093528 ,0.8214 ,0.1186 ,0
268.404284 ,58.350744 ,0.8214 ,0.4054 ,0
315.930433 ,18.209267 ,0.8214 ,0.7217 ,0
220.085741 ,19.105834 ,0.8213 ,0.1606 ,0
280.346067 ,64.350935 ,0.8213 ,0.1088 ,0
190.370630 ,-3.253886 ,0.8213 ,0.1011 ,0
145.462835 ,32.616588 ,0.8212 ,0.0556 ,0
171.856195 ,58.638804 ,0.8211 ,0.1182 ,0
24.115337 ,17.845563 ,0.8211 ,0.0856 ,0
243.685458 ,27.861579 ,0.8210 ,0.2504 ,0
4.764873 ,-3.117246 ,0.8210 ,0.0941 ,0
351.642762 ,31.650295 ,0.8210 ,0.1538 ,0
35.408802 ,-9.703967 ,0.8210 ,0.3368 ,0
160.837182 ,20.989419 ,0.8210 ,0.0541 ,0
121.422819 ,27.122540 ,0.8209 ,0.0605 ,0
137.777970 ,50.236542 ,0.8209 ,0.1443 ,0
190.586607 ,32.291750 ,0.8209 ,0.0396 ,0
30.947345 ,17.747907 ,0.8209 ,0.0306 ,0
134.580586 ,64.856982 ,0.8209 ,0.0618 ,0
120.874815 ,0.584913 ,0.8209 ,0.2626 ,0
269.437651 ,49.031203 ,0.8208 ,0.4566 ,0
220.269872 ,5.017413 ,0.8208 ,0.1886 ,0
145.612098 ,32.671731 ,0.8208 ,0.2351 ,0
21.430202 ,-7.809067 ,0.8208 ,0.1405 ,0
352.759630 ,24.119659 ,0.8207 ,0.0280 ,0
183.623944 ,54.913989 ,0.8207 ,0.0779 ,0
144.826601 ,22.836374 ,0.8207 ,0.1265 ,0
175.140713 ,19.385499 ,0.8206 ,0.0621 ,0
118.561678 ,11.919888 ,0.8206 ,0.3138 ,0
115.655539 ,26.615974 ,0.8205 ,0.1157 ,0
250.853828 ,39.349972 ,0.8205 ,0.1196 ,0
177.361835 ,62.055527 ,0.8205 ,0.0919 ,0
339.395475 ,-9.302494 ,0.8205 ,0.2459 ,0
217.803418 ,50.973261 ,0.8205 ,0.0933 ,0
35.623552 ,-0.619042 ,0.8205 ,3.6234 ,0
54.017771 ,-13.234646 ,0.8205 ,0.2155 ,0
322.804875 ,3.280774 ,0.8204 ,0.0713 ,0
212.496267 ,20.405040 ,0.8204 ,0.0612 ,0
198.422014 ,22.625642 ,0.8204 ,0.4767 ,0
213.157646 ,1.615648 ,0.8204 ,0.2763 ,0
189.445413 ,36.169850 ,0.8204 ,0.1257 ,0
351.366713 ,18.666614 ,0.8204 ,0.2901 ,0
75.264108 ,-3.378789 ,0.8204 ,0.0417 ,0
129.755428 ,42.109886 ,0.8203 ,0.0547 ,0
113.270006 ,20.890203 ,0.8203 ,0.0749 ,0
7.593672 ,-4.620013 ,0.8202 ,0.1194 ,0
188.807943 ,10.431476 ,0.8202 ,0.0854 ,0
233.982368 ,6.031314 ,0.8202 ,0.0456 ,0
263.793797 ,21.483449 ,0.8202 ,0.2567 ,0
262.313986 ,29.774960 ,0.8202 ,0.2547 ,0
125.709378 ,-6.609308 ,0.8202 ,0.1265 ,0
231.857873 ,11.284267 ,0.8202 ,1.0428 ,0
200.272705 ,8.169431 ,0.8201 ,0.1207 ,0
315.842068 ,1.979078 ,0.8201 ,0.2546 ,0
244.809496 ,35.511164 ,0.8201 ,0.1402 ,0
114.897301 ,45.014520 ,0.8201 ,0.0592 ,0
182.050199 ,19.110465 ,0.8201 ,0.2113 ,0
229.949761 ,3.978028 ,0.8201 ,0.1023 ,0
352.842515 ,32.426317 ,0.8201 ,0.1867 ,0
155.004280 ,1.430367 ,0.8200 ,0.4180 ,0
247.208863 ,14.066380 ,0.8200 ,0.0747 ,0
148.951255 ,16.413791 ,0.8200 ,0.4999 ,0
173.078840 ,-6.223669 ,0.8200 ,0.0462 ,0
212.441372 ,37.530588 ,0.8199 ,0.0702 ,0
190.438815 ,19.187932 ,0.8198 ,0.0696 ,0
150.745807 ,25.599749 ,0.8198 ,0.0769 ,0
25.785384 ,18.435559 ,0.8198 ,0.0877 ,0
242.155431 ,15.876912 ,0.8198 ,0.1887 ,0
335.435295 ,18.631867 ,0.8198 ,0.1303 ,0
185.987189 ,-1.499725 ,0.8198 ,0.2452 ,0
155.473945 ,3.943191 ,0.8198 ,0.1435 ,0
157.444696 ,21.142972 ,0.8197 ,0.0488 ,0
184.609696 ,59.647255 ,0.8197 ,0.0313 ,0
255.754252 ,37.614066 ,0.8196 ,0.1568 ,0
359.358394 ,14.476841 ,0.8196 ,0.1981 ,0
229.204814 ,17.917959 ,0.8196 ,0.0850 ,0
144.413162 ,52.425736 ,0.8196 ,0.1349 ,0
320.836333 ,19.822046 ,0.8196 ,0.0630 ,0
158.351025 ,33.204867 ,0.8196 ,0.0577 ,0
350.880831 ,15.641697 ,0.8196 ,0.0297 ,0
205.069531 ,24.111190 ,0.8195 ,0.1095 ,0
189.491704 ,-2.704753 ,0.8195 ,0.0538 ,0
133.250245 ,36.111167 ,0.8194 ,0.0964 ,0
8.703987 ,28.410363 ,0.8194 ,0.4709 ,0
137.009455 ,27.412697 ,0.8194 ,0.0582 ,0
253.645757 ,17.140477 ,0.8194 ,0.1407 ,0
327.023644 ,13.314825 ,0.8193 ,0.0827 ,0
239.819216 ,41.607884 ,0.8193 ,0.2596 ,0
240.360801 ,29.490223 ,0.8193 ,0.3250 ,0
205.292084 ,26.136463 ,0.8193 ,0.0687 ,0
337.628870 ,35.292496 ,0.8193 ,0.1385 ,0
109.584058 ,36.713551 ,0.8192 ,0.9190 ,0
317.254044 ,-8.984594 ,0.8192 ,0.1076 ,0
216.310305 ,48.458742 ,0.8192 ,0.1620 ,0
149.674021 ,5.264282 ,0.8192 ,0.3288 ,0
165.042914 ,42.171766 ,0.8192 ,0.0503 ,0
130.658579 ,37.595748 ,0.8192 ,0.1197 ,0
247.408823 ,16.295400 ,0.8191 ,0.3662 ,0
215.412919 ,32.021956 ,0.8191 ,0.0518 ,0
10.861379 ,1.847980 ,0.8191 ,0.0669 ,0
210.796462 ,30.866532 ,0.8191 ,0.2753 ,0
161.773056 ,18.674838 ,0.8191 ,0.2694 ,0
196.959080 ,11.283593 ,0.8191 ,0.0498 ,0
180.812919 ,10.107784 ,0.8190 ,0.1517 ,0
256.092365 ,28.530618 ,0.8190 ,0.1580 ,0
170.084207 ,34.305216 ,0.8190 ,0.0401 ,0
159.694160 ,34.479584 ,0.8190 ,0.2923 ,0
135.268026 ,30.491732 ,0.8190 ,0.1279 ,0
248.517679 ,53.130283 ,0.8190 ,0.0481 ,0
224.934046 ,44.482607 ,0.8189 ,0.0862 ,0
265.044912 ,26.298359 ,0.8189 ,0.2093 ,0
253.924918 ,22.808911 ,0.8189 ,0.0338 ,0
157.826720 ,59.922618 ,0.8188 ,0.0706 ,0
348.456891 ,3.178865 ,0.8188 ,0.2526 ,0
248.320958 ,44.726654 ,0.8187 ,0.0963 ,0
27.716338 ,22.564070 ,0.8187 ,0.0606 ,0
223.985544 ,19.885533 ,0.8187 ,0.0722 ,0
24.158852 ,-6.153585 ,0.8186 ,0.0971 ,0
139.352953 ,2.876690 ,0.8186 ,0.1617 ,0
124.447420 ,41.982859 ,0.8186 ,0.3170 ,0
3.263678 ,-11.888419 ,0.8186 ,0.1288 ,0
199.085547 ,29.144532 ,0.8186 ,0.0526 ,0
183.948717 ,52.125704 ,0.8186 ,0.4911 ,0
245.404944 ,25.571218 ,0.8186 ,0.1538 ,0
263.071059 ,52.754792 ,0.8185 ,0.0720 ,0
135.431655 ,60.157360 ,0.8185 ,0.2753 ,0
190.398829 ,22.494842 ,0.8185 ,0.1138 ,0
125.073254 ,22.574858 ,0.8185 ,0.2276 ,0
16.601361 ,33.604727 ,0.8185 ,0.4845 ,0
206.284590 ,52.930526 ,0.8184 ,0.0738 ,0
110.871862 ,31.672006 ,0.8184 ,0.0951 ,0
169.122355 ,-1.269350 ,0.8184 ,0.2061 ,0
170.126244 ,6.246883 ,0.8184 ,0.3221 ,0
338.697241 ,1.912646 ,0.8184 ,0.0961 ,0
196.405470 ,9.588560 ,0.8184 ,0.1543 ,0
166.666019 ,25.508025 ,0.8184 ,0.0802 ,0
239.233600 ,5.965956 ,0.8184 ,0.1755 ,0
265.612353 ,19.152120 ,0.8184 ,0.1420 ,0
189.141544 ,28.504405 ,0.8184 ,0.0418 ,0
340.646150 ,29.487435 ,0.8183 ,0.0899 ,0
223.771459 ,36.413561 ,0.8183 ,0.1472 ,0
358.910318 ,17.765622 ,0.8183 ,0.2173 ,0
236.029612 ,47.294631 ,0.8183 ,0.2907 ,0
32.289604 ,30.703203 ,0.8182 ,0.0451 ,0
170.601317 ,-12.408891 ,0.8182 ,0.0597 ,0
323.577711 ,1.340219 ,0.8182 ,0.1420 ,0
119.236458 ,10.577784 ,0.8182 ,0.0306 ,0
132.224539 ,4.047024 ,0.8182 ,0.1480 ,0
113.760435 ,17.083778 ,0.8182 ,0.3334 ,0
179.558567 ,26.309465 ,0.8182 ,0.0990 ,0
257.765949 ,45.472151 ,0.8181 ,0.0887 ,0
252.621476 ,40.787345 ,0.8181 ,0.3821 ,0
188.164902 ,9.795268 ,0.8181 ,0.0694 ,0
314.967530 ,-16.451894 ,0.8181 ,0.2399 ,0
9.212684 ,35.971133 ,0.8181 ,0.0661 ,0
153.302984 ,6.709942 ,0.8181 ,0.0301 ,0
252.953447 ,78.753669 ,0.8181 ,0.0922 ,0
40.919873 ,45.033541 ,0.8180 ,0.3790 ,0
205.823390 ,1.729692 ,0.8180 ,0.0978 ,0
201.059194 ,33.503395 ,0.8180 ,0.1703 ,0
358.091488 ,7.974492 ,0.8180 ,0.1263 ,0
176.057921 ,19.336497 ,0.8180 ,0.1095 ,0
260.906900 ,36.808061 ,0.8180 ,0.0776 ,0
170.784887 ,27.802395 ,0.8180 ,0.0482 ,0
211.512877 ,25.419513 ,0.8180 ,0.0572 ,0
208.693094 ,11.024591 ,0.8179 ,0.0677 ,0
338.308825 ,35.795603 ,0.8179 ,0.1998 ,0
252.862439 ,46.030965 ,0.8179 ,0.1049 ,0
219.865213 ,6.023135 ,0.8179 ,0.0691 ,0
146.329154 ,30.827407 ,0.8178 ,0.2249 ,0
168.758947 ,28.330944 ,0.8178 ,0.0859 ,0
342.470536 ,28.604567 ,0.8178 ,0.2150 ,0
15.869005 ,31.287684 ,0.8178 ,0.1313 ,0
355.599698 ,-0.615822 ,0.8177 ,0.1300 ,0
150.121619 ,3.306200 ,0.8177 ,0.2759 ,0
214.192140 ,11.007970 ,0.8177 ,0.1424 ,0
138.186343 ,52.311006 ,0.8177 ,0.0331 ,0
172.061671 ,75.160036 ,0.8177 ,0.1273 ,0
192.691304 ,34.065923 ,0.8177 ,0.0870 ,0
116.715200 ,50.213122 ,0.8177 ,0.0626 ,0
70.150097 ,81.756269 ,0.8176 ,0.4030 ,0
80.513418 ,0.612860 ,0.8176 ,0.0320 ,0
147.084136 ,60.159618 ,0.8176 ,0.1522 ,0
6.827734 ,-14.501973 ,0.8176 ,0.0868 ,0
311.408499 ,0.975888 ,0.8176 ,0.3442 ,0
331.309175 ,-6.662518 ,0.8176 ,0.6406 ,0
245.187228 ,41.260346 ,0.8176 ,0.1154 ,0
220.485885 ,4.617015 ,0.8176 ,0.0453 ,0
15.135186 ,-9.652024 ,0.8176 ,0.2334 ,0
244.473487 ,59.526874 ,0.8176 ,0.0643 ,0
191.796364 ,29.188452 ,0.8175 ,0.1382 ,0
198.130403 ,31.056535 ,0.8175 ,0.9414 ,0
307.014499 ,-4.588198 ,0.8174 ,0.0543 ,0
161.271530 ,37.183623 ,0.8174 ,0.3642 ,0
200.517095 ,22.856645 ,0.8174 ,0.0916 ,0
124.813410 ,24.577480 ,0.8174 ,0.0788 ,0
162.301046 ,37.445016 ,0.8174 ,0.1699 ,0
175.582916 ,33.638133 ,0.8174 ,0.2997 ,0
227.347694 ,33.411190 ,0.8173 ,0.0856 ,0
257.077532 ,32.560189 ,0.8173 ,0.1765 ,0
7.180064 ,23.111856 ,0.8173 ,0.1037 ,0
326.866206 ,9.986788 ,0.8173 ,0.0722 ,0
20.066263 ,9.425893 ,0.8173 ,0.1466 ,0
151.160622 ,60.466171 ,0.8173 ,0.1909 ,0
235.560554 ,-16.187317 ,0.8173 ,0.3457 ,0
49.410604 ,-7.562172 ,0.8173 ,0.0716 ,0
186.731585 ,57.749188 ,0.8172 ,0.5832 ,0
2.834353 ,36.225908 ,0.8172 ,0.0749 ,0
181.042256 ,38.055876 ,0.8172 ,0.2100 ,0
188.422315 ,27.459144 ,0.8172 ,0.1323 ,0
120.877315 ,-7.362496 ,0.8172 ,0.0477 ,0
343.085425 ,11.815410 ,0.8172 ,0.2132 ,0
180.821852 ,26.578098 ,0.8171 ,0.1554 ,0
336.387662 ,18.995475 ,0.8171 ,0.2962 ,0
218.066036 ,1.457050 ,0.8171 ,0.1236 ,0
204.018180 ,18.314864 ,0.8171 ,0.1459 ,0
219.414419 ,-2.329311 ,0.8171 ,0.1099 ,0
132.624830 ,43.229610 ,0.8171 ,0.1206 ,0
351.141495 ,23.986435 ,0.8170 ,0.4573 ,0
156.160238 ,9.166301 ,0.8170 ,0.0648 ,0
4.415711 ,-8.437147 ,0.8170 ,0.1237 ,0
348.876257 ,-10.260050 ,0.8170 ,0.2606 ,0
128.085222 ,19.408767 ,0.8170 ,0.3474 ,0
158.197629 ,46.236629 ,0.8170 ,0.1906 ,0
204.629377 ,33.503983 ,0.8170 ,0.1662 ,0
316.674272 ,16.051756 ,0.8170 ,0.0907 ,0
172.612594 ,21.659666 ,0.8170 ,0.0585 ,0
153.916653 ,4.642025 ,0.8169 ,0.0627 ,0
4.601727 ,24.956660 ,0.8169 ,0.0433 ,0
160.364195 ,17.885511 ,0.8169 ,0.0618 ,0
147.232711 ,43.584134 ,0.8169 ,0.1133 ,0
154.922977 ,12.842632 ,0.8169 ,0.2409 ,0
155.915577 ,7.861690 ,0.8169 ,0.1877 ,0
180.186688 ,33.582493 ,0.8169 ,0.0435 ,0
173.316841 ,6.099345 ,0.8168 ,0.1162 ,0
225.019190 ,47.860509 ,0.8168 ,0.0547 ,0
163.186093 ,43.912206 ,0.8168 ,0.1458 ,0
220.069900 ,12.780462 ,0.8168 ,0.2009 ,0
221.895405 ,-0.515793 ,0.8167 ,0.2625 ,0
127.754070 ,45.580473 ,0.8167 ,0.2493 ,0
250.232636 ,42.546928 ,0.8167 ,0.0684 ,0
214.039036 ,52.741246 ,0.8167 ,0.0321 ,0
142.713055 ,10.701022 ,0.8167 ,0.0395 ,0
177.574122 ,66.481085 ,0.8167 ,0.2471 ,0
126.891324 ,-4.022245 ,0.8167 ,0.4533 ,0
217.449880 ,-0.207549 ,0.8166 ,0.1580 ,0
69.490721 ,-6.166562 ,0.8166 ,0.0604 ,0
196.565088 ,2.873483 ,0.8166 ,0.0745 ,0
237.445716 ,44.250765 ,0.8166 ,0.1465 ,0
145.676065 ,61.079196 ,0.8166 ,0.1195 ,0
42.999447 ,-1.648919 ,0.8165 ,0.4226 ,0
196.361869 ,25.191186 ,0.8165 ,0.1320 ,0
191.812960 ,-9.735569 ,0.8165 ,0.0676 ,0
216.103109 ,28.747021 ,0.8165 ,0.1438 ,0
339.857710 ,19.052662 ,0.8164 ,0.1284 ,0
147.627783 ,16.115335 ,0.8164 ,0.0805 ,0
205.872289 ,22.096264 ,0.8164 ,0.2629 ,0
260.092787 ,36.133360 ,0.8164 ,0.0464 ,0
179.095886 ,27.300574 ,0.8163 ,0.3139 ,0
173.167748 ,5.580705 ,0.8163 ,0.1026 ,0
118.050042 ,42.363183 ,0.8163 ,0.4951 ,0
168.253130 ,26.835500 ,0.8163 ,0.0314 ,0
330.372342 ,3.565188 ,0.8163 ,0.1290 ,0
216.449853 ,37.326735 ,0.8163 ,0.1097 ,0
205.467039 ,14.833612 ,0.8162 ,0.0394 ,0
215.311590 ,23.321418 ,0.8162 ,0.0377 ,0
192.310804 ,-2.896902 ,0.8162 ,0.1208 ,0
245.654198 ,42.515990 ,0.8162 ,0.1935 ,0
349.651599 ,-20.464831 ,0.8161 ,0.0694 ,0
218.145201 ,58.131390 ,0.8161 ,0.0797 ,0
223.077731 ,4.732157 ,0.8161 ,0.2258 ,0
257.232682 ,78.572370 ,0.8161 ,0.2812 ,0
214.908013 ,28.846366 ,0.8161 ,0.0563 ,0
196.803919 ,24.932308 ,0.8160 ,0.0341 ,0
357.060339 ,24.391401 ,0.8160 ,0.0582 ,0
145.850246 ,21.914361 ,0.8160 ,0.0486 ,0
162.970302 ,47.657803 ,0.8160 ,0.0685 ,0
150.284793 ,21.128277 ,0.8160 ,0.0453 ,0
157.743620 ,58.904314 ,0.8160 ,0.0369 ,0
28.931299 ,13.795383 ,0.8160 ,0.0565 ,0
130.418845 ,-0.624177 ,0.8160 ,0.0686 ,0
348.732796 ,5.296168 ,0.8160 ,0.1299 ,0
214.859538 ,32.384360 ,0.8159 ,0.1389 ,0
218.759000 ,14.777665 ,0.8159 ,0.0759 ,0
35.463315 ,-0.962620 ,0.8159 ,0.1191 ,0
147.488289 ,25.663630 ,0.8159 ,0.0998 ,0
199.466962 ,62.411989 ,0.8159 ,0.0424 ,0
196.318601 ,29.587594 ,0.8159 ,0.2494 ,0
165.433153 ,21.002724 ,0.8159 ,0.0323 ,0
5.800565 ,-7.569747 ,0.8159 ,0.1393 ,0
346.722806 ,17.481424 ,0.8159 ,0.0449 ,0
40.026204 ,-1.888397 ,0.8158 ,0.1263 ,0
145.324482 ,16.874169 ,0.8158 ,0.0393 ,0
42.663648 ,4.047350 ,0.8158 ,0.0406 ,0
53.366004 ,-7.072234 ,0.8158 ,0.1132 ,0
240.870873 ,81.060811 ,0.8158 ,0.0917 ,0
126.162705 ,-6.284958 ,0.8158 ,0.4080 ,0
170.391013 ,18.929320 ,0.8158 ,0.0282 ,0
186.966599 ,36.364387 ,0.8158 ,0.1442 ,0
196.193606 ,-2.871123 ,0.8157 ,0.1855 ,0
254.375983 ,29.018619 ,0.8157 ,0.0770 ,0
169.515464 ,23.651541 ,0.8157 ,0.0339 ,0
351.290256 ,6.372781 ,0.8157 ,0.0818 ,0
185.632094 ,4.669846 ,0.8157 ,0.0455 ,0
167.358329 ,-14.655625 ,0.8157 ,0.1115 ,0
236.630946 ,18.251023 ,0.8157 ,0.1128 ,0
170.599045 ,53.865321 ,0.8156 ,0.0465 ,0
103.868630 ,38.725259 ,0.8156 ,0.0998 ,0
202.535215 ,27.984273 ,0.8156 ,0.0372 ,0
198.899484 ,31.843822 ,0.8156 ,0.1776 ,0
163.007501 ,38.103092 ,0.8155 ,0.0599 ,0
132.843137 ,6.679166 ,0.8155 ,0.0949 ,0
279.021770 ,63.024457 ,0.8155 ,0.1298 ,0
234.385807 ,6.907680 ,0.8155 ,0.1377 ,0
211.473089 ,32.186084 ,0.8155 ,0.1661 ,0
157.360474 ,4.368027 ,0.8155 ,0.1585 ,0
218.655057 ,24.142600 ,0.8155 ,0.3990 ,0
5.735009 ,32.973241 ,0.8154 ,0.0612 ,0
234.558447 ,7.461855 ,0.8154 ,0.3439 ,0
195.220655 ,16.465478 ,0.8154 ,0.2479 ,0
210.737005 ,9.008375 ,0.8154 ,0.0326 ,0
166.416439 ,76.980650 ,0.8153 ,0.1016 ,0
175.524054 ,54.803777 ,0.8153 ,0.1967 ,0
158.838255 ,28.607135 ,0.8153 ,0.1936 ,0
28.238712 ,-18.295377 ,0.8152 ,0.0555 ,0
